city,lat,lng,country,iso2,admin,capital,population,population_proper
Aserrío de Gariché,8.482567,-82.790863,Panama,PA,Chiriquí,minor,,
Yape,8.092985,-77.599751,Panama,PA,Emberá-Wounaan,minor,,
Yaviza,8.152856,-77.69731,Panama,PA,Darién,minor,,
Nuevo Chagres,9.228879,-80.081554,Panama,PA,Colón,minor,,
Nueva Providencia,9.263333,-79.815556,Panama,PA,Colón,minor,,
Nueva Gorgona,8.55,-79.875465,Panama,PA,Panamá Oeste,minor,,
Nuevo Arraiján,8.924527,-79.720036,Panama,PA,Panamá Oeste,minor,,
Monagrillo,7.981789,-80.437636,Panama,PA,Herrera,minor,,
Gonzalo Vásquez,8.41466,-78.456124,Panama,PA,Panamá,minor,,
Santa Rita,8.493073,-80.182979,Panama,PA,Coclé,minor,,
San Pablo Viejo Abajo,8.453385,-82.501791,Panama,PA,Chiriquí,minor,,
San Pablo Nuevo Abajo,8.42558,-82.501735,Panama,PA,Chiriquí,minor,,
Las Huacas,7.901667,-81.140556,Panama,PA,Veraguas,minor,,
Alto de Jesús,8.273249,-81.48277,Panama,PA,Veraguas,minor,,
Pesé,7.901654,-80.616007,Panama,PA,Herrera,minor,,
Guabito,9.489675,-82.612791,Panama,PA,Bocas del Toro,minor,,
El Piro,8.209418,-81.527063,Panama,PA,Veraguas,minor,,
Hato Pilón,8.398132,-81.865249,Panama,PA,Ngöbe-Buglé,minor,,
La Palma,7.68864,-80.196468,Panama,PA,Los Santos,minor,,
Puerto Piña,7.586419,-78.194827,Panama,PA,Darién,minor,,
San Pedro del Espino,8.140105,-81.086628,Panama,PA,Veraguas,minor,,
El Alto,8.511908,-81.036455,Panama,PA,Veraguas,minor,,
Llano Culebra,8.301132,-81.615902,Panama,PA,Chiriquí,minor,,
Sesteadero,7.738846,-80.248538,Panama,PA,Los Santos,minor,,
Cabuya,7.982671,-80.764354,Panama,PA,Herrera,minor,,
Guararé,7.81531,-80.283446,Panama,PA,Los Santos,minor,,
Finca Blanco,8.379791,-82.87385,Panama,PA,Chiriquí,minor,,
Achiote,9.211206,-80.013379,Panama,PA,Colón,minor,,
Llano Grande,7.974057,-80.711026,Panama,PA,Herrera,minor,,
Llano Grande,8.07473,-81.136262,Panama,PA,Veraguas,minor,,
Santa Rita,8.856813,-79.87954,Panama,PA,Panamá Oeste,minor,,
Viguí,8.339208,-81.498226,Panama,PA,Veraguas,minor,,
El Pilón,7.95413,-81.076371,Panama,PA,Veraguas,minor,,
